,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Day,Month,Year,distance
31681,36.0,4.8,6.0,1.0,0,3,4,0.0,0.0,1.0,23,5,3,2022,3.0295373875693077
31682,31.0,4.8,6.0,2.0,1,3,4,0.0,0.0,2.0,15,28,3,2022,9.087980108212873
31683,37.0,4.7,6.0,4.0,0,1,4,0.0,0.0,1.0,20,3,4,2022,9.314965469326962
31684,26.0,4.5,1.0,4.0,2,3,3,1.0,0.0,1.0,29,26,3,2022,4.658009428704655
31685,33.0,4.1,1.0,4.0,2,4,2,2.0,0.0,1.0,45,6,4,2022,19.61782456145108
31686,36.0,4.9,2.0,1.0,1,3,3,0.0,0.0,2.0,23,1,4,2022,9.220449825751444
31687,37.0,5.0,2.0,4.0,2,1,3,1.0,0.0,1.0,32,13,3,2022,7.790362124533636
31688,28.0,4.9,5.0,4.0,0,4,4,1.0,0.0,1.0,36,14,2,2022,19.08960903186433
31689,25.0,4.9,2.0,1.0,1,1,4,1.0,0.0,1.0,11,16,3,2022,12.100287598006355
31690,34.0,4.9,4.0,1.0,1,2,4,0.0,0.0,2.0,24,5,3,2022,1.5525398251391473
31691,22.0,4.7,5.0,1.0,1,1,4,1.0,0.0,2.0,14,24,3,2022,3.104827485600211
31692,26.0,4.1,2.0,1.0,0,4,4,0.0,0.0,1.0,24,7,3,2022,1.5580772559335063
31693,30.0,5.0,3.0,2.0,2,2,2,1.0,0.0,1.0,23,2,3,2022,17.074283280249873
31694,20.0,4.8,4.0,1.0,1,1,3,1.0,0.0,2.0,15,28,3,2022,3.145067434621583
31695,30.0,4.7,,,1,4,4,0.0,0.0,1.0,16,13,3,2022,4.537940846051362
31696,36.0,3.9,1.0,1.0,2,4,4,1.0,0.0,2.0,36,18,2,2022,6764.282268975215
31697,31.0,4.6,5.0,3.0,0,4,4,1.0,0.0,2.0,27,30,3,2022,3.0249845915967644
31698,30.0,4.5,6.0,1.0,0,1,4,1.0,0.0,1.0,27,15,2,2022,3.145067434621583
31699,31.0,4.9,2.0,3.0,1,3,4,0.0,0.0,1.0,26,7,3,2022,6.210618493121105
31700,34.0,4.8,1.0,1.0,1,1,4,0.0,0.0,1.0,17,13,2,2022,3.0527012032274787
31701,32.0,4.8,4.0,4.0,2,4,2,1.0,0.0,2.0,33,5,3,2022,9.22086597503729
31702,20.0,5.0,3.0,1.0,1,1,4,0.0,0.0,1.0,11,1,3,2022,3.0736267316959056
31703,35.0,4.8,1.0,1.0,0,2,4,0.0,0.0,1.0,41,14,3,2022,10.602459395149559
31704,36.0,4.8,4.0,1.0,1,3,3,1.0,0.0,1.0,25,12,3,2022,12.463962426994183
31705,30.0,4.2,4.0,1.0,0,3,4,1.0,0.0,2.0,32,3,4,2022,1.4897343062373762
31706,34.0,3.7,1.0,1.0,1,2,3,0.0,0.0,1.0,32,27,3,2022,17.072690000336546
31707,28.0,4.9,5.0,4.0,1,1,4,1.0,0.0,2.0,26,17,2,2022,8.929090496037942
31708,21.0,4.2,4.0,1.0,0,2,4,0.0,0.0,2.0,23,3,4,2022,3.0640029565838653
31709,21.0,4.5,2.0,1.0,1,2,4,0.0,0.0,1.0,15,15,3,2022,3.018911481757933
31710,24.0,4.7,3.0,3.0,0,4,4,0.0,0.0,1.0,21,1,4,2022,6.081190891367921
31711,32.0,4.8,6.0,2.0,1,2,4,0.0,0.0,1.0,24,6,3,2022,12.435183278612342
31712,33.0,4.0,3.0,1.0,0,1,4,1.0,0.0,1.0,33,26,3,2022,4.537940846051362
31713,31.0,4.8,3.0,1.0,2,3,2,1.0,0.0,2.0,22,7,3,2022,3.104827485600211
31714,23.0,4.7,5.0,1.0,2,1,2,1.0,0.0,1.0,16,30,3,2022,4.596439723177868
31715,36.0,4.7,2.0,4.0,1,3,3,0.0,0.0,1.0,34,28,3,2022,8.93629742495783
31716,23.0,4.8,4.0,1.0,1,4,3,1.0,0.0,1.0,19,19,3,2022,9.193021332844006
31717,23.0,4.2,5.0,4.0,1,1,3,1.0,0.0,1.0,40,14,3,2022,16.660097204546695
31718,39.0,4.6,5.0,4.0,2,1,3,0.0,0.0,2.0,35,1,4,2022,7.5467812204846325
31719,27.0,4.8,3.0,4.0,2,4,3,1.0,0.0,1.0,21,16,3,2022,12.41963411406132
31720,34.0,4.3,4.0,4.0,1,4,3,0.0,0.0,1.0,34,11,2,2022,4.530346340591021
31721,28.0,4.9,5.0,2.0,1,1,3,1.0,0.0,1.0,34,4,4,2022,17.076787116458906
31722,32.0,5.0,4.0,1.0,1,3,3,1.0,0.0,1.0,26,19,3,2022,4.610027010711543
31723,30.0,4.7,,,3,4,3,1.0,0.0,1.0,42,8,3,2022,4138.393958232515
31724,34.0,5.0,1.0,4.0,1,2,4,1.0,0.0,1.0,27,15,2,2022,8.790255881984072
31725,24.0,5.0,3.0,4.0,1,1,3,1.0,0.0,1.0,24,17,3,2022,4.537905323142224
31726,32.0,4.2,4.0,2.0,1,4,3,1.0,0.0,1.0,35,27,3,2022,19.884989093917287
31727,25.0,4.9,4.0,4.0,1,4,3,0.0,0.0,1.0,29,5,4,2022,7.7617353876913695
31728,39.0,5.0,1.0,2.0,1,3,3,0.0,0.0,2.0,16,15,2,2022,6.290134677634678
31729,34.0,5.0,3.0,1.0,2,3,2,1.0,0.0,1.0,29,3,4,2022,1.5322764695191087
31730,30.0,4.7,5.0,1.0,0,1,4,1.0,0.0,1.0,21,13,2,2022,8.812444327170041
31731,34.0,4.6,4.0,4.0,1,1,4,1.0,0.0,1.0,26,2,4,2022,12.099251698245435
31732,32.0,5.0,5.0,1.0,1,3,4,1.0,0.0,1.0,29,4,4,2022,12.43491429512059
31733,39.0,4.8,1.0,3.0,0,2,4,1.0,0.0,1.0,26,19,3,2022,6.217932880263854
31734,29.0,4.7,4.0,2.0,2,4,2,1.0,0.0,1.0,26,7,3,2022,7.601681384870109
31735,36.0,4.8,6.0,1.0,1,4,4,1.0,0.0,1.0,15,29,3,2022,16.822155609316784
31736,26.0,4.6,3.0,4.0,1,2,3,0.0,0.0,1.0,19,12,2,2022,20.069389638817952
31737,24.0,4.6,3.0,2.0,2,1,4,0.0,0.0,1.0,22,12,2,2022,10.806365520889544
31738,35.0,4.4,4.0,2.0,0,1,4,1.0,0.0,1.0,33,5,4,2022,7.790944138439638
31739,28.0,4.8,3.0,4.0,2,1,2,1.0,0.0,1.0,14,30,3,2022,7.772596236164969
31740,22.0,4.2,3.0,1.0,0,1,4,1.0,0.0,1.0,23,9,3,2022,3.1162479956297124
31741,32.0,4.2,3.0,2.0,0,3,4,1.0,0.0,1.0,38,29,3,2022,10.427321890632737
31742,32.0,3.7,2.0,2.0,2,3,3,1.0,0.0,1.0,31,14,3,2022,17.078029070272784
31743,22.0,4.7,1.0,4.0,0,3,4,0.0,0.0,2.0,25,5,4,2022,7.6831770783541575
31744,27.0,5.0,5.0,2.0,0,1,4,1.0,0.0,1.0,36,23,3,2022,12.464367397048813
31745,30.0,4.6,5.0,3.0,1,1,3,1.0,0.0,1.0,33,3,3,2022,6.290134677634678
31746,28.0,4.9,6.0,4.0,0,3,4,0.0,0.0,1.0,17,6,4,2022,20.176709024393897
31747,24.0,4.7,1.0,1.0,0,1,4,0.0,0.0,2.0,23,14,3,2022,13.989473698865314
31748,25.0,4.6,1.0,3.0,1,1,3,1.0,0.0,1.0,21,28,3,2022,3.1161729217941097
31749,22.0,4.8,1.0,1.0,2,2,3,1.0,0.0,1.0,26,29,3,2022,12.23373531013507
31750,23.0,4.7,2.0,4.0,2,4,4,1.0,0.0,2.0,18,16,3,2022,12.41768756419937
31751,31.0,4.8,5.0,1.0,1,3,4,1.0,0.0,1.0,15,13,3,2022,1.5147814055668367
31752,36.0,4.7,6.0,1.0,2,1,3,1.0,0.0,1.0,20,12,3,2022,19.76008092047381
31753,22.0,4.8,3.0,2.0,2,3,4,1.0,0.0,1.0,22,4,4,2022,20.177519993018986
31754,34.0,4.8,3.0,1.0,1,1,4,0.0,0.0,1.0,25,13,3,2022,7.6835568584307055
31755,28.0,4.9,2.0,4.0,1,4,3,1.0,0.0,2.0,11,30,3,2022,9.348134176983455
31756,23.0,4.6,5.0,4.0,2,2,2,0.0,0.0,1.0,33,10,3,2022,10.756961091859953
31757,30.0,4.7,6.0,2.0,1,3,3,1.0,0.0,1.0,14,8,3,2022,2894.4929965592582
31758,39.0,5.0,5.0,4.0,0,1,4,0.0,0.0,1.0,40,6,3,2022,16.900616226154483
31759,31.0,4.6,1.0,4.0,2,2,4,0.0,0.0,1.0,48,12,2,2022,11.007734763744619
31760,36.0,4.6,1.0,3.0,1,3,4,1.0,0.0,1.0,31,3,4,2022,6.081108484515621
31761,30.0,5.0,6.0,1.0,2,2,4,0.0,0.0,2.0,15,5,4,2022,7.763485791200364
31762,23.0,4.9,4.0,3.0,2,4,3,1.0,0.0,1.0,18,24,3,2022,6.080918142449212
31763,20.0,4.1,4.0,1.0,0,3,4,0.0,0.0,1.0,15,17,2,2022,2.937443361922226
31764,39.0,4.9,2.0,4.0,0,1,4,2.0,0.0,2.0,35,18,3,2022,10.881431823102693
31765,25.0,4.8,5.0,2.0,0,4,4,1.0,0.0,1.0,35,14,3,2022,12.10010893466116
31766,29.0,4.8,3.0,1.0,0,3,4,1.0,0.0,2.0,16,29,3,2022,12.416871691607229
31767,38.0,4.6,4.0,1.0,1,4,4,1.0,0.0,1.0,24,7,3,2022,7.762461854550139
31768,29.0,4.8,5.0,1.0,1,2,4,0.0,0.0,1.0,29,12,3,2022,11.007734763744619
31769,27.0,4.6,1.0,4.0,0,4,4,1.0,0.0,1.0,22,9,3,2022,4.674324006382012
31770,25.0,4.8,2.0,2.0,2,1,3,1.0,0.0,2.0,23,6,3,2022,14.02323208308413
31771,22.0,4.8,2.0,1.0,0,4,4,0.0,0.0,2.0,15,16,2,2022,10.25449356195068
31772,24.0,4.7,6.0,1.0,0,4,4,0.0,0.0,1.0,14,26,3,2022,1.5367187556839161
31773,38.0,4.7,1.0,4.0,2,1,4,1.0,0.0,1.0,39,23,3,2022,19.659494006264435
31774,36.0,4.9,1.0,1.0,1,2,4,0.0,0.0,1.0,16,11,2,2022,4.39541296362873
31775,31.0,4.6,6.0,2.0,2,1,4,0.0,0.0,1.0,19,14,2,2022,10.485869597395501
31776,21.0,4.9,3.0,2.0,1,1,3,1.0,0.0,1.0,20,24,3,2022,9.315069177421467
31777,27.0,4.2,3.0,1.0,0,3,4,1.0,0.0,1.0,16,9,3,2022,3.1054853062814796
31778,21.0,4.9,5.0,1.0,0,4,4,1.0,0.0,2.0,19,9,3,2022,3.0189069957364936
31779,31.0,4.7,4.0,1.0,2,2,3,1.0,0.0,1.0,25,12,2,2022,2239.081456314543
31780,33.0,4.1,2.0,3.0,0,4,4,1.0,0.0,1.0,41,30,3,2022,3.059709961318304
31781,24.0,4.8,2.0,1.0,2,2,3,0.0,0.0,1.0,17,3,3,2022,1.5147927355659148
31782,39.0,4.2,5.0,4.0,2,3,4,2.0,0.0,1.0,49,18,2,2022,13.42905214553439
31783,38.0,4.8,4.0,4.0,0,2,4,2.0,0.0,1.0,39,15,2,2022,7.441053171025973
31784,34.0,4.9,1.0,1.0,2,4,3,1.0,0.0,1.0,27,25,3,2022,10.86588292776456
31785,33.0,4.7,3.0,1.0,2,1,3,1.0,0.0,2.0,22,1,4,2022,7.658776111980681
31786,32.0,4.7,5.0,1.0,2,2,4,0.0,0.0,2.0,16,5,4,2022,3.109058525591302
31787,22.0,4.8,3.0,4.0,0,1,4,0.0,0.0,1.0,15,3,3,2022,4.469203457951168
31788,20.0,4.6,1.0,1.0,0,3,4,1.0,0.0,2.0,22,21,3,2022,4.610390241502114
31789,21.0,4.7,6.0,1.0,1,1,3,0.0,0.0,1.0,23,7,3,2022,7.761779919073881
31790,33.0,4.9,2.0,2.0,2,1,2,0.0,0.0,1.0,29,5,4,2022,6.218001190187312
31791,39.0,4.6,6.0,4.0,2,1,4,0.0,0.0,1.0,17,2,4,2022,10.427667505405765
31792,22.0,4.6,3.0,4.0,2,1,4,1.0,0.0,1.0,19,16,3,2022,10.427692569177225
31793,21.0,4.8,5.0,4.0,1,1,3,0.0,0.0,1.0,26,30,3,2022,4.469312021755073
31794,36.0,4.9,3.0,4.0,0,1,4,1.0,0.0,1.0,37,2,3,2022,10.602467987619454
31795,23.0,4.5,2.0,1.0,2,3,3,0.0,0.0,1.0,12,13,2,2022,5021.120135079497
31796,24.0,4.8,1.0,1.0,2,2,4,0.0,0.0,2.0,16,30,3,2022,3.0596070715947183
31797,29.0,4.9,3.0,1.0,2,4,3,1.0,0.0,2.0,18,17,2,2022,1.5135753268841488
31798,25.0,4.8,2.0,1.0,2,2,3,0.0,0.0,1.0,15,13,2,2022,1.5137670422985856
31799,29.0,4.6,1.0,4.0,0,3,4,2.0,0.0,1.0,38,23,3,2022,16.38489468676678
31800,28.0,4.7,6.0,1.0,2,1,3,1.0,0.0,2.0,18,11,3,2022,3.0733915714428806
31801,36.0,4.1,2.0,4.0,2,3,2,1.0,0.0,1.0,36,2,4,2022,11.007734763744619
31802,21.0,5.0,6.0,1.0,0,1,4,1.0,0.0,1.0,19,3,4,2022,3.0190991967407927
31803,30.0,4.9,1.0,1.0,2,1,2,1.0,0.0,1.0,17,30,3,2022,1.4898424937944692
31804,27.0,4.6,6.0,1.0,0,2,4,1.0,0.0,1.0,21,4,3,2022,16.600066636057907
31805,33.0,4.1,2.0,1.0,0,1,4,1.0,0.0,1.0,25,7,3,2022,3.1053555451187216
31806,26.0,4.5,4.0,1.0,0,4,4,0.0,0.0,1.0,25,15,3,2022,4.658009301231545
31807,33.0,4.9,2.0,3.0,1,3,4,1.0,0.0,1.0,29,7,3,2022,3.0256560842058073
31808,27.0,4.9,3.0,1.0,1,2,3,1.0,0.0,2.0,15,30,3,2022,3.0593634547238002
31809,37.0,4.5,2.0,4.0,2,3,3,1.0,0.0,1.0,39,16,2,2022,19.471424915065167
31810,34.0,4.6,4.0,4.0,2,1,4,0.0,0.0,1.0,25,20,3,2022,17.098196997717192
31811,39.0,4.4,1.0,4.0,1,2,3,1.0,0.0,2.0,41,29,3,2022,19.658727827948344
31812,34.0,4.8,3.0,2.0,0,2,4,1.0,0.0,1.0,36,3,3,2022,9.075228438646683
31813,31.0,4.8,6.0,4.0,1,2,3,1.0,0.0,1.0,19,5,4,2022,4.527535939190851
31814,31.0,4.9,6.0,4.0,2,3,2,0.0,0.0,1.0,16,5,3,2022,9.192770952683
31815,22.0,5.0,6.0,1.0,1,2,4,1.0,0.0,1.0,23,13,3,2022,3.0736336615829787
31816,21.0,4.5,5.0,2.0,1,3,3,0.0,,1.0,12,3,3,2022,4.537860442229112
31817,28.0,4.5,3.0,3.0,2,1,3,1.0,0.0,2.0,23,24,3,2022,1.5202946823341181
31818,22.0,4.9,5.0,3.0,1,1,3,1.0,0.0,1.0,25,26,3,2022,3.1053634161947805
31819,36.0,4.8,5.0,1.0,0,1,4,0.0,0.0,1.0,29,21,3,2022,7.562950099274068
31820,30.0,4.7,6.0,2.0,0,4,4,1.0,0.0,1.0,19,29,3,2022,16.38573010430759
31821,27.0,4.9,4.0,4.0,0,1,4,1.0,0.0,1.0,26,2,4,2022,12.09893438000031
31822,27.0,5.0,5.0,4.0,0,2,4,1.0,0.0,1.0,39,18,3,2022,12.25498831107492
31823,33.0,4.6,2.0,1.0,1,3,3,1.0,0.0,1.0,15,29,3,2022,13.972053024558202
31824,31.0,4.2,6.0,2.0,0,2,4,1.0,0.0,1.0,33,29,3,2022,13.788747286078769
31825,21.0,4.5,1.0,1.0,0,1,4,1.0,0.0,1.0,17,11,2,2022,1.4688163256851274
31826,35.0,4.9,6.0,1.0,1,2,3,0.0,0.0,1.0,12,17,3,2022,7.64894750775558
31827,32.0,4.0,4.0,1.0,0,4,4,1.0,0.0,1.0,24,5,3,2022,1.5124736191444423
31828,30.0,3.9,3.0,4.0,2,3,4,1.0,0.0,1.0,37,2,4,2022,12.073551890748877
31829,32.0,4.0,1.0,2.0,1,3,4,2.0,0.0,1.0,39,6,3,2022,16.601197594952083
31830,20.0,4.7,5.0,4.0,1,1,4,1.0,0.0,1.0,36,6,4,2022,17.07490429604153
31831,26.0,4.3,6.0,4.0,0,2,4,0.0,0.0,1.0,32,29,3,2022,19.362825446415616
31832,25.0,4.9,2.0,1.0,0,3,4,1.0,0.0,1.0,21,12,2,2022,13.61959724865622
31833,35.0,4.6,2.0,2.0,2,1,3,0.0,0.0,1.0,27,3,3,2022,9.191516816253756
31834,27.0,4.5,3.0,1.0,1,1,3,0.0,0.0,2.0,15,26,3,2022,1.5581372391744734
31835,23.0,4.0,5.0,4.0,2,4,3,0.0,0.0,1.0,34,12,2,2022,20.44292976252901
31836,28.0,5.0,1.0,3.0,1,4,4,0.0,0.0,1.0,21,13,3,2022,6.127106344248561
31837,32.0,4.7,6.0,1.0,2,3,2,1.0,0.0,1.0,16,3,3,2022,1.5202946823341181
31838,32.0,4.5,6.0,1.0,1,4,4,1.0,0.0,1.0,27,14,3,2022,13.765934616154224
31839,33.0,4.8,3.0,3.0,1,3,3,1.0,0.0,1.0,28,26,3,2022,5.960345509793814
31840,26.0,5.0,2.0,1.0,2,2,3,0.0,0.0,1.0,15,3,3,2022,1.5368503798527686
31841,25.0,4.8,2.0,4.0,1,1,3,0.0,0.0,2.0,16,7,3,2022,9.435201537430713
31842,30.0,4.7,5.0,1.0,1,4,3,1.0,0.0,1.0,30,6,4,2022,16.38598063528595
31843,27.0,4.8,2.0,1.0,1,3,3,1.0,0.0,1.0,17,1,4,2022,1.5297232853102503
31844,21.0,4.6,3.0,1.0,1,4,3,1.0,0.0,1.0,18,3,3,2022,4.663600819587713
31845,30.0,4.7,5.0,2.0,1,3,4,0.0,0.0,1.0,36,18,3,2022,11.007734763744619
31846,38.0,4.6,5.0,3.0,2,3,3,0.0,0.0,1.0,33,24,3,2022,1.532220683460433
31847,26.0,4.7,4.0,1.0,2,1,4,0.0,0.0,1.0,10,26,3,2022,1.5725337292863206
31848,22.0,3.3,6.0,1.0,1,2,4,0.0,0.0,1.0,35,20,3,2022,12.234750048931101
31849,22.0,4.9,4.0,4.0,0,4,4,0.0,0.0,2.0,29,9,3,2022,4.663644606869416
31850,39.0,4.5,3.0,1.0,1,3,3,1.0,0.0,2.0,27,14,3,2022,12.293290453034048
31851,31.0,4.2,4.0,4.0,0,1,4,3.0,0.0,1.0,46,6,4,2022,16.851359915660815
31852,30.0,4.8,2.0,4.0,0,3,4,1.0,0.0,1.0,39,18,2,2022,16.647924695166076
31853,35.0,4.7,2.0,2.0,0,4,4,1.0,0.0,1.0,26,24,3,2022,6.290134677634678
31854,37.0,5.0,6.0,4.0,1,1,3,1.0,0.0,1.0,16,23,3,2022,20.178267239099995
31855,25.0,4.8,6.0,1.0,2,2,4,1.0,0.0,1.0,16,11,2,2022,2.937202765995363
31856,35.0,4.8,3.0,3.0,0,1,4,1.0,0.0,1.0,44,15,2,2022,1.4981846390604394
31857,30.0,4.7,3.0,4.0,1,3,4,1.0,0.0,1.0,34,29,3,2022,20.180936931739446
31858,26.0,4.9,2.0,2.0,0,3,4,0.0,0.0,2.0,10,15,2,2022,9.435201537430713
31859,39.0,4.7,5.0,4.0,1,3,3,1.0,0.0,2.0,49,6,4,2022,12.294166376368977
31860,32.0,4.9,6.0,1.0,2,4,4,0.0,0.0,1.0,15,24,3,2022,3.040894085204392
31861,22.0,4.9,1.0,1.0,0,1,4,0.0,0.0,1.0,22,30,3,2022,7.573467821949986
31862,38.0,5.0,3.0,2.0,0,4,4,1.0,0.0,1.0,34,6,3,2022,10.881197531247286
31863,38.0,4.6,6.0,2.0,1,3,4,0.0,0.0,1.0,18,1,4,2022,7.772241719523405
31864,26.0,4.8,6.0,4.0,1,4,4,0.0,0.0,2.0,12,2,3,2022,17.137482577838096
31865,34.0,5.0,2.0,4.0,0,4,4,2.0,0.0,1.0,39,30,3,2022,9.121036990826411
31866,38.0,5.0,6.0,3.0,2,4,4,0.0,0.0,1.0,17,21,3,2022,3.1049287712301434
31867,32.0,4.8,1.0,1.0,1,2,3,1.0,0.0,2.0,15,19,3,2022,4.657671710225091
31868,31.0,5.0,5.0,4.0,2,2,2,0.0,0.0,2.0,31,11,2,2022,9.36385112613426
31869,32.0,4.3,5.0,4.0,1,3,3,0.0,0.0,1.0,33,1,3,2022,8.938632299918709
31870,30.0,4.2,2.0,1.0,0,3,4,1.0,0.0,1.0,24,17,2,2022,9.435201537430713
31871,31.0,4.9,6.0,1.0,1,3,4,0.0,0.0,1.0,12,17,3,2022,1.5725337292863206
31872,35.0,4.5,3.0,4.0,2,2,3,1.0,0.0,1.0,38,14,3,2022,20.44292976252901
31873,25.0,4.9,5.0,3.0,1,1,4,0.0,0.0,2.0,30,17,3,2022,1.5204319193289748
31874,20.0,4.9,6.0,4.0,1,4,4,0.0,0.0,1.0,18,5,4,2022,9.314781588432984
31875,21.0,4.3,1.0,4.0,1,3,3,1.0,0.0,1.0,31,18,2,2022,17.165920253870844
31876,31.0,4.4,4.0,4.0,0,4,4,1.0,0.0,1.0,38,20,3,2022,16.81985660809769
31877,30.0,4.9,6.0,2.0,2,4,3,0.0,0.0,1.0,19,24,3,2022,7.448379823536266
31878,35.0,4.9,1.0,2.0,0,4,4,1.0,0.0,1.0,32,1,3,2022,7.8626681674103684
31879,26.0,4.5,3.0,2.0,2,4,3,0.0,0.0,1.0,28,7,3,2022,9.174316774026583
31880,27.0,4.7,5.0,2.0,1,1,4,1.0,0.0,1.0,33,10,3,2022,12.117036432265767
31881,38.0,4.7,3.0,2.0,2,4,2,1.0,0.0,1.0,27,7,3,2022,9.435201537430713
31882,36.0,4.7,3.0,1.0,2,1,4,0.0,0.0,1.0,15,6,3,2022,20.253088868519857
31883,35.0,3.5,2.0,2.0,1,4,4,1.0,0.0,1.0,38,6,4,2022,12.073551890748877
31884,25.0,4.8,6.0,3.0,1,4,4,0.0,0.0,2.0,13,13,3,2022,1.5525820816222442
31885,30.0,4.7,5.0,2.0,2,1,3,1.0,0.0,1.0,25,31,3,2022,17.097972349714478
31886,24.0,4.6,6.0,4.0,2,1,4,0.0,0.0,1.0,11,31,3,2022,10.90641450035058
31887,35.0,4.0,4.0,4.0,1,2,3,1.0,0.0,1.0,34,30,3,2022,4.663419307399412
31888,33.0,4.8,6.0,1.0,2,2,3,1.0,0.0,1.0,15,9,3,2022,3.1051455399284373
31889,39.0,4.9,6.0,1.0,1,2,4,1.0,0.0,1.0,29,8,3,2022,12.29374566524453
31890,29.0,4.6,4.0,3.0,1,4,3,0.0,0.0,1.0,22,1,3,2022,6.037990253487364
31891,30.0,4.6,1.0,1.0,1,3,3,0.0,0.0,1.0,19,7,3,2022,1.5294972211336797
31892,21.0,4.5,2.0,2.0,2,3,3,1.0,0.0,1.0,24,9,3,2022,9.193027874171595
31893,37.0,4.9,4.0,1.0,2,4,3,1.0,0.0,1.0,20,15,2,2022,1.5135833475077918
31894,34.0,4.0,5.0,1.0,0,2,4,1.0,0.0,1.0,37,18,2,2022,13.215100182600132
31895,29.0,4.3,2.0,1.0,0,2,4,1.0,0.0,1.0,22,5,3,2022,9.193373039577615
31896,32.0,4.1,6.0,2.0,0,1,4,1.0,0.0,1.0,37,23,3,2022,12.074056378231456
31897,34.0,4.8,5.0,1.0,2,3,2,1.0,0.0,1.0,18,5,4,2022,3.10907341094769
31898,28.0,4.9,3.0,1.0,0,3,4,0.0,0.0,1.0,20,14,3,2022,12.58026782240096
31899,20.0,4.6,5.0,3.0,0,3,4,1.0,0.0,1.0,24,7,3,2022,3.064627592336894
31900,33.0,4.5,6.0,2.0,2,4,2,0.0,0.0,1.0,16,24,3,2022,7.8626681674103684
31901,36.0,5.0,5.0,4.0,1,3,3,1.0,0.0,1.0,35,18,3,2022,12.419848147906764
31902,38.0,5.0,3.0,1.0,2,1,3,1.0,0.0,1.0,18,27,3,2022,19.878389859458043
31903,24.0,4.6,2.0,3.0,2,3,2,1.0,0.0,1.0,17,17,2,2022,1.4687651667297301
31904,25.0,4.7,1.0,1.0,2,1,3,1.0,0.0,1.0,11,5,3,2022,7.546712474612291
31905,29.0,5.0,1.0,2.0,1,1,4,1.0,0.0,2.0,30,4,3,2022,19.688553005364827
31906,25.0,4.1,4.0,1.0,0,3,4,0.0,0.0,1.0,16,5,4,2022,7.8626681674103684
31907,29.0,4.2,3.0,1.0,0,3,4,1.0,0.0,2.0,21,3,4,2022,3.1053555451187216
31908,36.0,4.2,5.0,2.0,1,1,4,0.0,0.0,1.0,32,6,4,2022,10.880887117732197
31909,38.0,4.6,1.0,1.0,0,1,4,1.0,0.0,1.0,25,7,3,2022,3.040891552952415
31910,35.0,3.9,3.0,4.0,2,2,2,1.0,0.0,1.0,34,6,4,2022,12.073402311815487
31911,22.0,4.9,4.0,2.0,1,1,4,1.0,0.0,1.0,19,2,3,2022,19.915135664660756
31912,39.0,4.2,3.0,3.0,2,1,3,1.0,0.0,1.0,32,28,3,2022,1.5294972211336797
31913,34.0,4.8,3.0,2.0,1,1,3,1.0,0.0,2.0,26,1,3,2022,7.8626681674103684
31914,36.0,4.6,1.0,2.0,0,1,4,1.0,0.0,1.0,30,13,3,2022,9.055860194305815
31915,35.0,4.4,3.0,1.0,0,4,4,1.0,0.0,1.0,21,13,3,2022,7.648179253473649
31916,30.0,3.7,4.0,4.0,2,2,3,2.0,0.0,1.0,43,14,2,2022,10.444437629135892
31917,34.0,4.8,4.0,1.0,1,2,3,1.0,0.0,1.0,28,18,2,2022,19.47103626702457
31918,20.0,4.9,6.0,1.0,0,2,4,1.0,0.0,1.0,13,3,4,2022,1.5297989528625522
31919,29.0,4.6,1.0,2.0,2,4,3,1.0,0.0,1.0,33,25,3,2022,12.435238152054817
31920,28.0,4.6,4.0,1.0,2,2,2,1.0,0.0,2.0,15,8,3,2022,10.707675026485889
31921,30.0,4.7,6.0,4.0,0,1,4,1.0,0.0,1.0,50,17,2,2022,8.810644611773109
31922,25.0,4.7,5.0,3.0,0,4,4,0.0,0.0,1.0,21,3,4,2022,6.081595038517454
31923,38.0,4.9,2.0,1.0,2,3,2,1.0,0.0,2.0,16,29,3,2022,19.659414837287816
31924,27.0,4.0,3.0,1.0,0,3,4,0.0,0.0,2.0,20,3,3,2022,9.19233320768987
31925,37.0,4.5,1.0,4.0,1,4,4,0.0,0.0,1.0,27,5,4,2022,4.657999585570764
31926,30.0,4.9,5.0,1.0,2,3,4,1.0,0.0,1.0,28,4,4,2022,13.68216458927001
31927,30.0,4.7,2.0,4.0,1,3,3,1.0,0.0,1.0,32,6,3,2022,10.867300462045637
31928,36.0,5.0,5.0,1.0,2,3,4,0.0,0.0,2.0,16,9,3,2022,1.531840629987081
31929,30.0,4.2,5.0,4.0,2,1,3,2.0,0.0,1.0,35,28,3,2022,9.178138375055346
31930,38.0,5.0,5.0,3.0,1,1,4,1.0,0.0,1.0,30,17,2,2022,6.290134677634678
31931,35.0,4.9,1.0,2.0,0,3,4,1.0,0.0,1.0,40,12,2,2022,10.817079414296995
31932,38.0,4.8,6.0,1.0,2,3,3,1.0,0.0,1.0,17,11,2,2022,2.996250036666747
31933,39.0,4.6,6.0,4.0,1,4,4,1.0,0.0,1.0,17,14,3,2022,17.097925435354377
31934,22.0,4.6,6.0,1.0,0,2,4,1.0,0.0,1.0,23,6,3,2022,12.58026782240096
31935,35.0,4.3,3.0,4.0,0,2,4,2.0,0.0,1.0,36,4,4,2022,20.182068898087945
31936,29.0,4.7,5.0,4.0,2,1,3,1.0,0.0,1.0,34,23,3,2022,19.364277132208937
