,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Day,Month,Year
34114,25.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,,29,3,2022
34115,38.0,4.8,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,,14,2,2022
34116,29.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,,2,4,2022
34117,38.0,4.0,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,46,,23,3,2022
34118,25.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,,13,2,2022
34119,39.0,4.4,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,,14,2,2022
34120,31.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,,28,3,2022
34121,22.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,13,,18,3,2022
34122,23.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,,9,3,2022
34123,33.0,5.0,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,,27,3,2022
34124,24.0,4.2,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,,1,4,2022
34125,33.0,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,39,,8,3,2022
34126,31.0,4.7,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,,30,3,2022
34127,20.0,4.1,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29,,19,3,2022
34128,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,,24,,12,3,2022
34129,20.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,,14,2,2022
34130,37.0,4.9,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,,20,3,2022
34131,32.0,3.9,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,,14,3,2022
34132,36.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,,16,2,2022
34133,21.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,,27,3,2022
34134,25.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,,1,4,2022
34135,30.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,,19,3,2022
34136,23.0,3.5,Sunny,Low,2,Meal,scooter,2.0,No,Metropolitian,38,,16,3,2022
34137,24.0,4.5,Fog,Medium,2,Snack,scooter,0.0,No,Urban,25,,29,3,2022
34138,,,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,,31,3,2022
34139,35.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,,27,3,2022
34140,30.0,4.3,Windy,High,0,Meal,motorcycle,2.0,No,Urban,47,,1,3,2022
34141,20.0,4.6,Sunny,Medium,1,Buffet,scooter,,No,Urban,13,,12,2,2022
34142,31.0,4.7,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,40,,26,3,2022
34143,27.0,4.9,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,,7,3,2022
34144,22.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,,3,3,2022
34145,29.0,4.6,Sandstorms,High,1,Meal,motorcycle,0.0,No,Metropolitian,10,,17,3,2022
34146,33.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,17,,14,3,2022
34147,28.0,4.6,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,,6,4,2022
34148,21.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,,26,3,2022
34149,33.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,,18,3,2022
34150,29.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,19,,7,3,2022
34151,35.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,,5,4,2022
34152,36.0,4.7,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,,18,2,2022
34153,25.0,4.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,29,,11,2,2022
34154,21.0,4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,23,,18,3,2022
34155,28.0,4.8,Windy,High,1,Drinks,scooter,1.0,No,Urban,14,,24,3,2022
34156,38.0,4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,,21,3,2022
34157,27.0,4.6,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,,6,3,2022
34158,26.0,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,16,,16,2,2022
34159,30.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42,,2,4,2022
34160,29.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,10,,6,4,2022
34161,33.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,,19,3,2022
34162,35.0,4.6,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,,21,3,2022
34163,30.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,19,,3,4,2022
34164,38.0,4.7,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,26,,1,3,2022
34165,32.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,,5,4,2022
34166,23.0,4.8,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,,11,2,2022
34167,36.0,4.8,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,29,,5,4,2022
34168,34.0,4.7,Fog,Jam,2,Buffet,scooter,2.0,Yes,Urban,45,,29,3,2022
34169,30.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,,1,4,2022
34170,30.0,3.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,40,,14,3,2022
34171,36.0,4.8,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,39,,24,3,2022
34172,36.0,4.5,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,,1,4,2022
34173,31.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,,3,3,2022
34174,36.0,5.0,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,37,,27,3,2022
34175,33.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,,1,3,2022
34176,26.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,,25,3,2022
34177,28.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,15,,28,3,2022
34178,22.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,13,,5,4,2022
34179,39.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,,4,3,2022
34180,21.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,12,,3,4,2022
34181,39.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,44,,16,2,2022
34182,31.0,4.9,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,16,,9,3,2022
34183,23.0,4.8,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,,6,3,2022
34184,28.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,20,,15,3,2022
34185,38.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,,6,4,2022
34186,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,,15,2,2022
34187,20.0,4.8,Sunny,Medium,1,Buffet,scooter,,No,Metropolitian,13,,9,3,2022
34188,36.0,5.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,17,2,2022
34189,33.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,25,,9,3,2022
34190,31.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,28,,18,3,2022
34191,35.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,,27,3,2022
34192,26.0,4.8,Fog,Medium,2,Snack,scooter,0.0,No,Urban,30,,6,3,2022
34193,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,,8,3,2022
34194,38.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,29,,3,4,2022
34195,24.0,4.6,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,,6,3,2022
34196,36.0,4.5,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,,30,3,2022
34197,30.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,20,,3,4,2022
34198,25.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,,1,4,2022
34199,38.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,,11,3,2022
34200,37.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,,23,3,2022
34201,29.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,,13,3,2022
34202,35.0,4.9,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,25,,5,4,2022
34203,34.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,49,,10,3,2022
34204,21.0,4.8,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,,12,3,2022
34205,26.0,4.6,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,20,,8,3,2022
34206,35.0,4.5,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,23,,29,3,2022
34207,29.0,4.0,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,,13,2,2022
34208,22.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,28,,31,3,2022
34209,28.0,4.8,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,,13,3,2022
34210,33.0,3.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,34,,27,3,2022
34211,25.0,4.7,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,13,,3,3,2022
34212,27.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,21,,28,3,2022
34213,29.0,4.3,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,42,,27,3,2022
34214,22.0,4.6,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,17,,17,3,2022
34215,22.0,4.2,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,39,,12,3,2022
34216,38.0,4.5,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,30,,12,2,2022
34217,30.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,,12,3,2022
34218,29.0,5.0,Fog,Medium,2,Meal,scooter,0.0,No,Urban,12,,24,3,2022
34219,35.0,4.7,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,26,,29,3,2022
34220,21.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,,5,4,2022
34221,36.0,4.6,Windy,Medium,1,Meal,motorcycle,0.0,No,,29,,9,3,2022
34222,22.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,,5,3,2022
34223,21.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,,6,3,2022
34224,31.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,46,,30,3,2022
34225,39.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,,15,3,2022
34226,33.0,4.8,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,40,,23,3,2022
34227,39.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,39,,14,2,2022
34228,30.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,,25,3,2022
34229,31.0,4.5,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,,6,3,2022
34230,26.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,,16,2,2022
34231,38.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,19,,10,3,2022
34232,22.0,4.8,Fog,Low,2,Snack,motorcycle,0.0,No,,13,,3,4,2022
34233,20.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,25,,23,3,2022
34234,23.0,4.7,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,13,,5,3,2022
34235,30.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,21,,9,3,2022
34236,31.0,4.8,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,22,,6,3,2022
34237,22.0,4.4,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,40,,23,3,2022
34238,21.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,,26,3,2022
34239,33.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,16,,3,4,2022
34240,39.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,,25,3,2022
34241,29.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,,15,3,2022
34242,27.0,4.8,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,,2,4,2022
34243,20.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19,,30,3,2022
34244,34.0,4.6,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,36,,4,4,2022
34245,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,33,,13,3,2022
34246,34.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,,1,4,2022
34247,23.0,4.7,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,13,,11,3,2022
34248,30.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,26,,18,2,2022
34249,35.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,27,,13,3,2022
34250,32.0,5.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,,8,3,2022
34251,38.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,,14,3,2022
34252,32.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,,4,3,2022
34253,32.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,,13,3,2022
34254,39.0,4.9,Fog,Low,1,Buffet,scooter,0.0,No,Urban,19,,7,3,2022
34255,35.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Urban,28,,15,3,2022
34256,35.0,4.0,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,33,,9,3,2022
34257,22.0,5.0,Cloudy,High,1,Buffet,scooter,1.0,No,Urban,28,,28,3,2022
34258,32.0,4.1,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,32,,1,4,2022
34259,25.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,24,,28,3,2022
34260,30.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,,18,2,2022
34261,30.0,4.9,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,,27,3,2022
34262,35.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,,11,2,2022
34263,39.0,4.7,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,25,,7,3,2022
34264,25.0,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,,30,,27,3,2022
34265,31.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,,24,3,2022
34266,31.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,,6,4,2022
34267,27.0,4.8,Fog,Medium,2,Snack,scooter,1.0,No,Urban,19,,9,3,2022
34268,33.0,4.6,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,41,,4,3,2022
34269,29.0,4.8,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,,11,3,2022
34270,29.0,4.9,Stormy,Medium,1,Meal,scooter,,No,Metropolitian,24,,2,4,2022
34271,24.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,,31,3,2022
34272,36.0,4.7,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,,18,2,2022
34273,39.0,4.3,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,,18,2,2022
34274,,,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,30,,23,3,2022
34275,32.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,,19,3,2022
34276,38.0,4.9,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,,24,3,2022
34277,21.0,4.9,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,,24,3,2022
34278,24.0,4.6,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,,13,3,2022
34279,23.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,17,,17,2,2022
34280,23.0,4.8,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,18,,11,3,2022
34281,22.0,4.6,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,,5,3,2022
34282,27.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,,12,2,2022
34283,30.0,4.1,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,32,,18,3,2022
34284,20.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,,4,4,2022
34285,35.0,3.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,,31,3,2022
34286,33.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,49,,14,3,2022
34287,26.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,,21,3,2022
34288,25.0,4.7,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,,5,3,2022
34289,20.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,,12,2,2022
34290,21.0,3.9,Sunny,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,52,,15,2,2022
34291,34.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,,6,4,2022
34292,26.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,,26,3,2022
34293,21.0,4.7,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,25,,14,3,2022
34294,37.0,4.3,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,33,,19,3,2022
34295,37.0,5.0,Cloudy,High,1,Drinks,scooter,0.0,No,Urban,36,,9,3,2022
34296,21.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,25,,29,3,2022
34297,33.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,,5,3,2022
34298,29.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Urban,25,,13,3,2022
34299,39.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,36,,5,3,2022
34300,37.0,5.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,,5,4,2022
34301,27.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,43,,14,3,2022
34302,20.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,,17,3,2022
34303,35.0,4.8,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,,1,4,2022
34304,20.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,,11,2,2022
34305,22.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,,1,3,2022
34306,28.0,4.7,Sunny,Medium,0,Drinks,motorcycle,,No,,22,,17,3,2022
34307,21.0,4.2,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,37,,6,4,2022
34308,36.0,4.7,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,27,,2,3,2022
34309,36.0,3.6,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,35,,8,3,2022
34310,28.0,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,,27,3,2022
34311,34.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,,13,2,2022
34312,26.0,4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Urban,26,,14,2,2022
34313,34.0,4.8,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,23,,21,3,2022
34314,26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,,9,3,2022
34315,36.0,4.5,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,,3,4,2022
34316,36.0,4.0,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,33,,15,3,2022
34317,32.0,3.8,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,40,,16,2,2022
34318,22.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,24,,6,4,2022
34319,28.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,,5,4,2022
34320,39.0,4.1,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,31,,31,3,2022
34321,24.0,4.6,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,,11,3,2022
34322,25.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,,14,3,2022
34323,27.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,44,,4,3,2022
34324,28.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,17,,1,3,2022
34325,32.0,4.8,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,,19,3,2022
34326,24.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,30,,12,2,2022
34327,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,27,,11,2,2022
34328,38.0,5.0,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,16,,7,3,2022
34329,21.0,4.3,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,34,,13,2,2022
34330,30.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,48,,23,3,2022
34331,37.0,3.5,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,37,,4,4,2022
34332,29.0,4.7,Windy,Low,1,Meal,scooter,0.0,,Metropolitian,10,,6,3,2022
34333,33.0,4.3,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,43,,6,3,2022
34334,31.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,,31,3,2022
34335,39.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,,6,4,2022
34336,38.0,4.7,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,30,,4,3,2022
34337,24.0,4.8,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,,21,3,2022
34338,28.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Urban,29,,26,3,2022
34339,37.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,,4,3,2022
34340,36.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,19,,27,3,2022
34341,31.0,4.1,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,35,,20,3,2022
34342,28.0,4.9,Stormy,Jam,2,Meal,motorcycle,1.0,No,,17,,23,3,2022
34343,25.0,2.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,41,,14,3,2022
34344,38.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,,16,3,2022
34345,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,,No,Metropolitian,19,,4,4,2022
34346,22.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,,6,3,2022
34347,22.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,,27,3,2022
34348,24.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,16,,13,3,2022
34349,,,Stormy,Medium,1,Snack,scooter,,No,Urban,26,,5,3,2022
34350,21.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,20,,2,3,2022
34351,32.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,,7,3,2022
34352,33.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,,11,2,2022
34353,,,Cloudy,Jam,2,Drinks,motorcycle,0.0,Yes,Metropolitian,49,,4,4,2022
34354,27.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,22,,18,2,2022
34355,23.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,,5,4,2022
34356,21.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,,10,3,2022
34357,34.0,4.8,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,,11,3,2022
34358,37.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,,1,3,2022
34359,29.0,4.7,Fog,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,48,,4,4,2022
34360,22.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,,15,,13,3,2022
34361,26.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,,3,3,2022
34362,28.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,,29,3,2022
34363,24.0,4.8,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,,15,2,2022
34364,23.0,4.9,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,12,,24,3,2022
34365,24.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,,15,2,2022
34366,38.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,,19,3,2022
34367,22.0,4.4,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,,25,3,2022
34368,39.0,4.1,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,,9,3,2022
34369,28.0,4.5,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,,17,2,2022
34370,31.0,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,,17,3,2022
34371,22.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,,27,3,2022
34372,38.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,,27,3,2022
